# step, loss_train, loss_test, metrics_test
2.000000000000000000e+04 3.016775131225585938e+00 7.306730747222900391e-01 3.959810018539428711e+00 0.000000000000000000e+00 1.151029300689697266e+01 3.959810018539428711e+00 1.143395449160353650e+01 1.151029320685912438e+01 8.102401604868257223e+00 8.160292720157181989e+00
2.100000000000000000e+04 2.985037565231323242e+00 7.367144227027893066e-01 3.929790973663330078e+00 0.000000000000000000e+00 1.151515579223632812e+01 3.929790973663330078e+00 1.144668435759612635e+01 1.151515626631483435e+01 8.085875103590819180e+00 8.177144083400660790e+00
2.200000000000000000e+04 2.975798845291137695e+00 7.117502689361572266e-01 3.900903224945068359e+00 0.000000000000000000e+00 1.152178192138671875e+01 3.900903224945068359e+00 1.144921016235791456e+01 1.152178172189209526e+01 8.072170528208372886e+00 8.177931240931091139e+00
2.300000000000000000e+04 2.977003812789916992e+00 6.563536524772644043e-01 3.873889446258544922e+00 0.000000000000000000e+00 1.153551292419433594e+01 3.873889446258544922e+00 1.145816870381910668e+01 1.153551296468587140e+01 8.068618784345982675e+00 8.188365647167096029e+00
2.400000000000000000e+04 2.997712850570678711e+00 6.967713832855224609e-01 3.847717046737670898e+00 0.000000000000000000e+00 1.150111103057861328e+01 3.847717046737670898e+00 1.141253638688908723e+01 1.150111081896321963e+01 8.058820002376437586e+00 8.183674460691491959e+00
2.500000000000000000e+04 2.974179983139038086e+00 6.180305480957031250e-01 3.822875261306762695e+00 0.000000000000000000e+00 1.149855709075927734e+01 3.822875261306762695e+00 1.139353651294713643e+01 1.149855533801728491e+01 8.067613463020615328e+00 8.194254868039203998e+00
2.600000000000000000e+04 2.943326950073242188e+00 5.907937288284301758e-01 3.798841238021850586e+00 0.000000000000000000e+00 1.144641494750976562e+01 3.798841238021850586e+00 1.132864444914094193e+01 1.144641435964667053e+01 8.059003482007240038e+00 8.186633291647281041e+00
2.700000000000000000e+04 2.967337131500244141e+00 6.001989245414733887e-01 3.776291847229003906e+00 0.000000000000000000e+00 1.139981651306152344e+01 3.776291847229003906e+00 1.127375611431196489e+01 1.139981785464608066e+01 8.047734248502381504e+00 8.178950078634631637e+00
2.800000000000000000e+04 2.955079317092895508e+00 5.898411870002746582e-01 3.754911422729492188e+00 0.000000000000000000e+00 1.136462497711181641e+01 3.754911422729492188e+00 1.122621367026822448e+01 1.136462474604890538e+01 8.043966585403463654e+00 8.176375250611648937e+00
2.900000000000000000e+04 2.920151233673095703e+00 5.190529227256774902e-01 3.734340667724609375e+00 0.000000000000000000e+00 1.135651779174804688e+01 3.734340667724609375e+00 1.120453499238284856e+01 1.135651738671048605e+01 8.052378216611487005e+00 8.186536789202090603e+00
3.000000000000000000e+04 2.903658866882324219e+00 5.056526660919189453e-01 3.714576721191406250e+00 0.000000000000000000e+00 1.131830215454101562e+01 3.714576721191406250e+00 1.115415844653578681e+01 1.131830168041901885e+01 8.048678957772127163e+00 8.183748777538427888e+00
